threshold,f1,tp,fp,fn,splits,merges,inaccurate_masks,val
0.5,0.4705882352871972,16,27,6,0,1,3,untrained
0.55,0.3999999999938461,13,27,6,0,1,6,untrained
0.6,0.3225806451560874,10,27,6,0,1,9,untrained
0.65000004,0.10909090908892564,3,27,6,0,1,16,untrained
0.70000005,0.03773584905589178,1,27,6,0,1,18,untrained
0.75000006,0.03773584905589178,1,27,6,0,1,18,untrained
0.8000001,0.0,0,27,6,0,1,19,untrained
0.8500001,0.0,0,27,6,0,1,19,untrained
0.9000001,0.0,0,27,6,0,1,19,untrained
0.5,0.27777777777391977,10,29,8,1,0,15,untrained
0.55,0.2535211267569926,9,29,8,1,0,16,untrained
0.6,0.2028985507216971,7,29,8,1,0,18,untrained
0.65000004,0.09230769230627217,3,29,8,1,0,22,untrained
0.70000005,0.0,0,29,8,1,0,25,untrained
0.75000006,0.0,0,29,8,1,0,25,untrained
0.8000001,0.0,0,29,8,1,0,25,untrained
0.8500001,0.0,0,29,8,1,0,25,untrained
0.9000001,0.0,0,29,8,1,0,25,untrained
0.5,0.2784810126547028,11,34,7,0,0,16,untrained
0.55,0.2105263157867036,8,34,7,0,0,19,untrained
0.6,0.18666666666417775,7,34,7,0,0,20,untrained
0.65000004,0.1621621621599708,6,34,7,0,0,21,untrained
0.70000005,0.08450704225233087,3,34,7,0,0,24,untrained
0.75000006,0.08450704225233087,3,34,7,0,0,24,untrained
0.8000001,0.02898550724595673,1,34,7,0,0,26,untrained
0.8500001,0.0,0,34,7,0,0,27,untrained
0.9000001,0.0,0,34,7,0,0,27,untrained
0.5,0.3249999999959375,13,22,11,0,1,21,untrained
0.55,0.30379746835058485,12,22,11,0,1,22,untrained
0.6,0.18918918918663255,7,22,11,0,1,27,untrained
0.65000004,0.13888888888695988,5,22,11,0,1,29,untrained
0.70000005,0.08571428571306122,3,22,11,0,1,31,untrained
0.75000006,0.08571428571306122,3,22,11,0,1,31,untrained
0.8000001,0.029411764705449824,1,22,11,0,1,33,untrained
0.8500001,0.0,0,22,11,0,1,34,untrained
0.9000001,0.0,0,22,11,0,1,34,untrained
0.5,0.4050632911341131,16,34,9,0,0,4,untrained
0.55,0.3846153846104536,15,34,9,0,0,5,untrained
0.6,0.3199999999957333,12,34,9,0,0,8,untrained
0.65000004,0.24999999999652775,9,34,9,0,0,11,untrained
0.70000005,0.14705882352724914,5,34,9,0,0,15,untrained
0.75000006,0.061538461537514785,2,34,9,0,0,18,untrained
0.8000001,0.03124999999951172,1,34,9,0,0,19,untrained
0.8500001,0.03124999999951172,1,34,9,0,0,19,untrained
0.9000001,0.0,0,34,9,0,0,20,untrained
0.5,0.3913043478218337,18,32,11,0,0,13,untrained
0.55,0.3181818181782025,14,32,11,0,0,17,untrained
0.6,0.3181818181782025,14,32,11,0,0,17,untrained
0.65000004,0.2988505747092086,13,32,11,0,0,18,untrained
0.70000005,0.23809523809240365,10,32,11,0,0,21,untrained
0.75000006,0.149999999998125,6,32,11,0,0,25,untrained
0.8000001,0.07792207792106594,3,32,11,0,0,28,untrained
0.8500001,0.0,0,32,11,0,0,31,untrained
0.9000001,0.0,0,32,11,0,0,31,untrained
0.5,0.4242424242359963,14,28,4,0,0,6,untrained
0.55,0.3492063492008063,11,28,4,0,0,9,untrained
0.6,0.20689655172057075,6,28,4,0,0,14,untrained
0.65000004,0.20689655172057075,6,28,4,0,0,14,untrained
0.70000005,0.20689655172057075,6,28,4,0,0,14,untrained
0.75000006,0.10909090908892564,3,28,4,0,0,17,untrained
0.8000001,0.0,0,28,4,0,0,20,untrained
0.8500001,0.0,0,28,4,0,0,20,untrained
0.9000001,0.0,0,28,4,0,0,20,untrained
0.5,0.2933333333294222,11,32,8,0,2,13,untrained
0.55,0.2933333333294222,11,32,8,0,2,13,untrained
0.6,0.2465753424623757,9,32,8,0,2,15,untrained
0.65000004,0.1971830985887721,7,32,8,0,2,17,untrained
0.70000005,0.11764705882179932,4,32,8,0,2,20,untrained
0.75000006,0.08955223880463355,3,32,8,0,2,21,untrained
0.8000001,0.06060606060514233,2,32,8,0,2,22,untrained
0.8500001,0.0307692307687574,1,32,8,0,2,23,untrained
0.9000001,0.0,0,32,8,0,2,24,untrained
0.5,0.33962264150302596,9,26,3,0,0,6,untrained
0.55,0.3076923076863905,8,26,3,0,0,7,untrained
0.6,0.23999999999520005,6,26,3,0,0,9,untrained
0.65000004,0.16666666666319446,4,26,3,0,0,11,untrained
0.70000005,0.08695652173724007,2,26,3,0,0,13,untrained
0.75000006,0.08695652173724007,2,26,3,0,0,13,untrained
0.8000001,0.044444444443456785,1,26,3,0,0,14,untrained
0.8500001,0.0,0,26,3,0,0,15,untrained
0.9000001,0.0,0,26,3,0,0,15,untrained
0.5,0.2857142857084548,7,23,5,0,1,7,untrained
0.55,0.2857142857084548,7,23,5,0,1,7,untrained
0.6,0.2127659574422816,5,23,5,0,1,9,untrained
0.65000004,0.2127659574422816,5,23,5,0,1,9,untrained
0.70000005,0.2127659574422816,5,23,5,0,1,9,untrained
0.75000006,0.13333333333037034,3,23,5,0,1,11,untrained
0.8000001,0.0909090909070248,2,23,5,0,1,12,untrained
0.8500001,0.0,0,23,5,0,1,14,untrained
0.9000001,0.0,0,23,5,0,1,14,untrained
0.5,0.3636363636297521,10,23,5,0,1,7,untrained
0.55,0.3333333333271605,9,23,5,0,1,8,untrained
0.6,0.2692307692255917,7,23,5,0,1,10,untrained
0.65000004,0.199999999996,5,23,5,0,1,12,untrained
0.70000005,0.12499999999739585,3,23,5,0,1,14,untrained
0.75000006,0.08510638297691264,2,23,5,0,1,15,untrained
0.8000001,0.043478260868620035,1,23,5,0,1,16,untrained
0.8500001,0.043478260868620035,1,23,5,0,1,16,untrained
0.9000001,0.0,0,23,5,0,1,17,untrained
0.5,0.3999999999955555,18,28,5,0,0,21,untrained
0.55,0.3999999999955555,18,28,5,0,0,21,untrained
0.6,0.32558139534505137,14,28,5,0,0,25,untrained
0.65000004,0.1999999999975,8,28,5,0,0,31,untrained
0.70000005,0.1772151898711745,7,28,5,0,0,32,untrained
0.75000006,0.054054054053323586,2,28,5,0,0,37,untrained
0.8000001,0.0,0,28,5,0,0,39,untrained
0.8500001,0.0,0,28,5,0,0,39,untrained
0.9000001,0.0,0,28,5,0,0,39,untrained
0.5,0.37499999999414063,12,26,9,0,0,5,untrained
0.55,0.2950819672082773,9,26,9,0,0,8,untrained
0.6,0.10909090908892564,3,26,9,0,0,14,untrained
0.65000004,0.07407407407270232,2,26,9,0,0,15,untrained
0.70000005,0.0,0,26,9,0,0,17,untrained
0.75000006,0.0,0,26,9,0,0,17,untrained
0.8000001,0.0,0,26,9,0,0,17,untrained
0.8500001,0.0,0,26,9,0,0,17,untrained
0.9000001,0.0,0,26,9,0,0,17,untrained
0.5,0.2222222222186949,7,35,6,0,1,8,untrained
0.55,0.19354838709365246,6,35,6,0,1,9,untrained
0.6,0.1333333333311111,4,35,6,0,1,11,untrained
0.65000004,0.06896551724019026,2,35,6,0,1,13,untrained
0.70000005,0.035087719297630035,1,35,6,0,1,14,untrained
0.75000006,0.035087719297630035,1,35,6,0,1,14,untrained
0.8000001,0.0,0,35,6,0,1,15,untrained
0.8500001,0.0,0,35,6,0,1,15,untrained
0.9000001,0.0,0,35,6,0,1,15,untrained
0.5,0.3157894736808864,15,47,12,0,0,6,untrained
0.55,0.24175824175558505,11,47,12,0,0,10,untrained
0.6,0.20224719100896352,9,47,12,0,0,12,untrained
0.65000004,0.13953488371930772,6,47,12,0,0,15,untrained
0.70000005,0.07228915662563506,3,47,12,0,0,18,untrained
0.75000006,0.04878048780428317,2,47,12,0,0,19,untrained
0.8000001,0.024691358024386524,1,47,12,0,0,20,untrained
0.8500001,0.0,0,47,12,0,0,21,untrained
0.9000001,0.0,0,47,12,0,0,21,untrained
0.5,0.4347826086909263,20,31,7,0,0,14,untrained
0.55,0.4090909090862603,18,31,7,0,1,14,untrained
0.6,0.31325301204441863,13,31,7,0,1,19,untrained
0.65000004,0.29268292682569896,12,31,7,0,1,20,untrained
0.70000005,0.2278481012629386,9,31,7,0,1,23,untrained
0.75000006,0.20512820512557528,8,31,7,0,1,24,untrained
0.8000001,0.028169014084110294,1,31,7,0,1,31,untrained
0.8500001,0.0,0,31,7,0,1,32,untrained
0.9000001,0.0,0,31,7,0,1,32,untrained
0.5,0.3333333333300654,17,47,9,0,0,12,untrained
0.55,0.282828282825426,14,47,9,0,0,15,untrained
0.6,0.2291666666642795,11,47,9,0,0,18,untrained
0.65000004,0.15217391304182418,7,47,9,0,0,22,untrained
0.70000005,0.13186813186668275,6,47,9,0,0,23,untrained
0.75000006,0.13186813186668275,6,47,9,0,0,23,untrained
0.8000001,0.02325581395321796,1,47,9,0,0,28,untrained
0.8500001,0.0,0,47,9,0,0,29,untrained
0.9000001,0.0,0,47,9,0,0,29,untrained
0.5,0.3902439024342653,16,34,11,0,0,5,untrained
0.55,0.34999999999562503,14,34,11,0,0,7,untrained
0.6,0.3076923076883629,12,34,11,0,0,9,untrained
0.65000004,0.2162162162132944,8,34,11,0,0,13,untrained
0.70000005,0.14084507042055147,5,34,11,0,0,16,untrained
0.75000006,0.11428571428408164,4,34,11,0,0,17,untrained
0.8000001,0.05882352941089965,2,34,11,0,0,19,untrained
0.8500001,0.0,0,34,11,0,0,21,untrained
0.9000001,0.0,0,34,11,0,0,21,untrained
0.5,0.28070175438104034,8,27,10,0,0,4,untrained
0.55,0.2181818181778513,6,27,10,0,0,6,untrained
0.6,0.0399999999992,1,27,10,0,0,11,untrained
0.65000004,0.0399999999992,1,27,10,0,0,11,untrained
0.70000005,0.0,0,27,10,0,0,12,untrained
0.75000006,0.0,0,27,10,0,0,12,untrained
0.8000001,0.0,0,27,10,0,0,12,untrained
0.8500001,0.0,0,27,10,0,0,12,untrained
0.9000001,0.0,0,27,10,0,0,12,untrained
0.5,0.4054054053999269,15,33,2,0,0,9,untrained
0.55,0.3611111111060957,13,33,2,0,0,11,untrained
0.6,0.2898550724595673,10,33,2,0,0,14,untrained
0.65000004,0.1562499999975586,5,33,2,0,0,19,untrained
0.70000005,0.09677419354682623,3,33,2,0,0,21,untrained
0.75000006,0.033333333332777784,1,33,2,0,0,23,untrained
0.8000001,0.0,0,33,2,0,0,24,untrained
0.8500001,0.0,0,33,2,0,0,24,untrained
0.9000001,0.0,0,33,2,0,0,24,untrained
0.5,0.4301075268770956,20,28,11,0,1,14,untrained
0.55,0.3777777777735801,17,28,11,0,1,17,untrained
0.6,0.3023255813918334,13,28,11,0,1,21,untrained
0.65000004,0.21951219511927425,9,28,11,0,1,25,untrained
0.70000005,0.12820512820348454,5,28,11,0,1,29,untrained
0.75000006,0.0270270270266618,1,28,11,0,1,33,untrained
0.8000001,0.0,0,28,11,0,1,34,untrained
0.8500001,0.0,0,28,11,0,1,34,untrained
0.9000001,0.0,0,28,11,0,1,34,untrained
0.5,0.25531914893345403,12,41,14,0,1,15,untrained
0.55,0.19780219780002412,9,41,14,0,1,18,untrained
0.6,0.1573033707847494,7,41,14,0,1,20,untrained
0.65000004,0.13636363636208676,6,41,14,0,1,21,untrained
0.70000005,0.09302325581287182,4,41,14,0,1,23,untrained
0.75000006,0.02409638554187836,1,41,14,0,1,26,untrained
0.8000001,0.0,0,41,14,0,1,27,untrained
0.8500001,0.0,0,41,14,0,1,27,untrained
0.9000001,0.0,0,41,14,0,1,27,untrained
0.5,0.22222222221975307,10,38,14,0,0,18,untrained
0.55,0.13953488371930772,6,38,14,0,0,22,untrained
0.6,0.11764705882214532,5,38,14,0,0,23,untrained
0.65000004,0.04878048780428317,2,38,14,0,0,26,untrained
0.70000005,0.024691358024386524,1,38,14,0,0,27,untrained
0.75000006,0.0,0,38,14,0,0,28,untrained
0.8000001,0.0,0,38,14,0,0,28,untrained
0.8500001,0.0,0,38,14,0,0,28,untrained
0.9000001,0.0,0,38,14,0,0,28,untrained
0.5,0.3157894736800554,12,29,8,0,0,15,untrained
0.55,0.2465753424623757,9,29,8,0,0,18,untrained
0.6,0.14492753622978366,5,29,8,0,0,22,untrained
0.65000004,0.14492753622978366,5,29,8,0,0,22,untrained
0.70000005,0.08955223880463355,3,29,8,0,0,24,untrained
0.75000006,0.06060606060514233,2,29,8,0,0,25,untrained
0.8000001,0.0,0,29,8,0,0,27,untrained
0.8500001,0.0,0,29,8,0,0,27,untrained
0.9000001,0.0,0,29,8,0,0,27,untrained
0.5,0.23684210526004154,9,33,9,0,0,16,untrained
0.55,0.18918918918663255,7,33,9,0,0,18,untrained
0.6,0.16438356164158374,6,33,9,0,0,19,untrained
0.65000004,0.08571428571306122,3,33,9,0,0,22,untrained
0.70000005,0.029411764705449824,1,33,9,0,0,24,untrained
0.75000006,0.0,0,33,9,0,0,25,untrained
0.8000001,0.0,0,33,9,0,0,25,untrained
0.8500001,0.0,0,33,9,0,0,25,untrained
0.9000001,0.0,0,33,9,0,0,25,untrained
0.5,0.3098591549252132,11,27,9,0,0,13,untrained
0.55,0.23529411764359864,8,27,9,0,0,16,untrained
0.6,0.15384615384378694,5,27,9,0,0,19,untrained
0.65000004,0.06451612903121749,2,27,9,0,0,22,untrained
0.70000005,0.032786885245364154,1,27,9,0,0,23,untrained
0.75000006,0.0,0,27,9,0,0,24,untrained
0.8000001,0.0,0,27,9,0,0,24,untrained
0.8500001,0.0,0,27,9,0,0,24,untrained
0.9000001,0.0,0,27,9,0,0,24,untrained
0.5,0.4050632911341131,16,23,12,0,1,12,untrained
0.55,0.3636363636316411,14,23,12,0,1,14,untrained
0.6,0.27397260273597296,10,23,12,0,1,18,untrained
0.65000004,0.17391304347574038,6,23,12,0,1,22,untrained
0.70000005,0.11940298507284472,4,23,12,0,1,24,untrained
0.75000006,0.03124999999951172,1,23,12,0,1,27,untrained
0.8000001,0.03124999999951172,1,23,12,0,1,27,untrained
0.8500001,0.03124999999951172,1,23,12,0,1,27,untrained
0.9000001,0.0,0,23,12,0,1,28,untrained
0.5,0.2857142857102041,10,23,16,0,0,11,untrained
0.55,0.23529411764359864,8,23,16,0,0,13,untrained
0.6,0.18181818181542703,6,23,16,0,0,15,untrained
0.65000004,0.12499999999804688,4,23,16,0,0,17,untrained
0.70000005,0.09523809523658353,3,23,16,0,0,18,untrained
0.75000006,0.09523809523658353,3,23,16,0,0,18,untrained
0.8000001,0.06451612903121749,2,23,16,0,0,19,untrained
0.8500001,0.0,0,23,16,0,0,21,untrained
0.9000001,0.0,0,23,16,0,0,21,untrained
0.5,0.3958333333292101,19,33,8,1,0,17,untrained
0.55,0.3076923076889265,14,33,8,1,0,22,untrained
0.6,0.2499999999971591,11,33,8,1,0,25,untrained
0.65000004,0.16666666666468252,7,33,8,1,0,29,untrained
0.70000005,0.05063291139176414,2,33,8,1,0,34,untrained
0.75000006,0.02564102564069691,1,33,8,1,0,35,untrained
0.8000001,0.02564102564069691,1,33,8,1,0,35,untrained
0.8500001,0.0,0,33,8,1,0,36,untrained
0.9000001,0.0,0,33,8,1,0,36,untrained
